material_id,energy,energy_per_atom,band_gap,total_magnetization,0,1,2,3,4,5,6,7,8,9,10,11,12,13
mp-18511,-160.70132215,-6.695888422916667,7.6692,0.0,14.0,5.0,-6.0,-9.0,12.0,6.0,8.666666666666666,-1.3333333333333335,5.333333333333333,-2.666666666666667,3.2604817564655755,-0.6992565897897505,2.4014790927120373,0.021088953951680978
mp-29266,-13.78373122,-3.445932805,1.7363,0.0,13.0,6.0,-4.0,-9.0,2.0,0.0,3.0,-2.0,6.0,0.0,3.1550965015232055,-1.0505044996482085,3.5174639761862827,0.0
mp-1080459,-31.36167392,-3.92020924,0.21940000000000026,1.75e-07,19.5,1.5,-10.5,-0.5,4.0,-0.0,5.0,3.0,3.0,-0.0,3.6622964897842882,0.08630899124959313,2.6420800630850665,-0.0
mp-825,-44.30286438,-7.38381073,0.0,0.0,15.5,2.5,-8.5,-5.5,3.0,1.0,1.5,-0.5,4.5,-1.5,2.791541999469752,-0.3134580005302483,1.9621561694162342,0.024167401014827283
mp-1094161,-16.21378447,-2.7022974116666667,0.0,0.00020625,7.0,2.0,2.0,1.0,3.0,-1.0,5.25,-2.25,6.75,2.25,3.4517501303161624,-3.130455463740134e-07,3.4517524481113093,-1.1574129521463306e-07
mp-1039430,-22.06989695,-1.8391580791666666,0.0,0.007905433333333333,5.5,0.5,1.5,0.5,6.0,0.0,6.0,0.0,6.0,0.0,3.5378173664916126,1.9044727630479485e-06,3.5378198060588906,1.1091503970828143e-06
mp-571149,-153.25959817,-8.066294640526316,0.0,39.610234,10.5,1.5,-0.5,-3.5,9.5,7.5,4.617647058823529,3.617647058823529,11.029411764705882,-7.970588235294118,3.1743037053390313,-0.7391478693783369,3.2009596860049414,0.1666759641079847
mp-1186909,-28.30050472,-7.07512618,0.0,2.6e-06,16.0,3.0,-9.0,-6.0,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,3.1786459589918135,0.7379800410081863,2.4954670656482802,-0.054801147664652605
mp-974748,-4.88724082,-1.221810205,0.0,0.0009463,7.5,1.5,3.5,-0.5,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,5.7786070000771135,1.3892269605801788,4.502558259716139,-0.11317431856539928
mp-24287,-12.98096354,-6.49048177,0.0,8.5e-06,6.0,4.0,-1.0,-1.0,1.0,-0.0,12.0,-0.0,6.0,-0.0,2.7297857223732183,-0.0,1.9302499985115404,-0.0
mp-1105643,-87.73592681,-4.617680358421052,0.0,7e-07,7.0,3.0,1.0,1.0,9.5,-7.5,4.794117647058823,-3.7941176470588234,11.029411764705882,7.970588235294118,2.8050604789272375,0.6665539210727773,2.7779132249455434,-0.15219115783404336
mp-974315,-18.09878031,-4.5246950775,0.0,4e-07,17.5,4.5,-7.5,-4.5,2.0,-0.0,12.0,-0.0,4.0,-0.0,4.019852542042432,-0.0,2.5539780751820853,-0.0
mp-862920,-14.80041917,-3.7001047925,0.0,1.2e-06,13.5,4.5,-2.5,-5.5,2.0,1.0,7.0,1.0,8.0,-4.0,3.951228526077598,-0.6779274739224019,3.2733075987736666,-0.0
mp-10680,-9.10933223,-4.554666115,1.2143000000000002,4e-06,14.0,6.0,-4.0,-8.0,1.0,0.0,6.0,0.0,8.0,0.0,3.795,0.0,3.2865664073619447,0.0
mp-1009495,-16.4422603,-8.22113015,0.0,0.0002033,15.5,1.5,-7.5,-5.5,1.0,-0.0,12.0,-0.0,6.0,-0.0,2.6424269285957562,-0.0,1.8684780000000003,-0.0
mp-1073904,-71.17078496,-3.23503568,0.0,0.0021352,11.0,6.0,-5.0,-6.0,11.0,-1.0,3.475,-1.275,4.366666666666667,0.5333333333333334,2.695065951549747,-0.32190213325952044,2.7726017341397666,0.009133869430254071
mp-1220479,-133.08917868,-10.23762912923077,0.0,0.0001999,13.5,3.5,-6.5,-6.5,6.5,-1.5,9.2,-2.8,4.875,1.125,2.795161376477931,-0.0,1.9730855,-0.0033805000000000085
mp-862617,-33.64743764,-4.205929705,0.0,1.065e-05,13.0,3.0,-3.0,-7.0,4.0,2.0,7.0,-1.0,8.0,-4.0,3.7011603328060216,-0.9342336671939779,3.35478334374325,3.2202264621528087e-06
mp-7819,-51.48868059,-5.148868059,0.0,0.0,17.0,2.0,-9.0,-4.0,5.0,-3.0,8.5,-0.5,5.0,3.0,3.6679613490434155,0.9029183876702946,2.4116587738822517,-0.06912196802582926
mp-30442,-124.81430991,-4.457653925357143,0.0,4.0392534,7.0,3.0,2.0,2.0,14.0,-12.0,7.615384615384615,-1.615384615384615,13.23076923076923,10.76923076923077,3.6441290631361882,1.4888709353660403,3.039133930167032,-0.05624698027980757
mp-1209332,-7.03548223,-3.517741115,0.0,1.9999998,12.0,6.0,-5.0,-9.0,1.0,-0.0,12.0,-0.0,6.0,-0.0,3.504814358930869,-0.0,2.478278,-0.0
mp-1204352,-226.59454895,-5.66486372375,0.0,0.020970375,12.5,4.5,-3.5,-5.5,20.0,-4.0,3.875,-2.625,5.916666666666666,1.5833333333333335,3.7959908194870158,-0.08853941203891158,3.408491175252137,0.015640127342184007
mp-1103073,-26.89244855,-2.44476805,0.0,8e-07,20.5,0.5,-11.5,-1.5,5.5,3.5,4.166666666666666,1.1666666666666665,4.166666666666666,1.1666666666666665,4.707467039212036,-1.0166438684787247,3.733974913335008,1.2268592081969136
mp-1186822,-49.79048905,-12.4476222625,0.0,5.2715088,10.0,0.0,4.0,0.0,2.0,0.0,6.0,0.0,8.0,-0.0,3.999931083891524,-0.0,3.3245772514186434,0.0
mp-1073799,-41.38142328,-3.44845194,0.0,2.683333333333333e-06,11.0,6.0,-5.0,-6.0,6.0,-0.0,3.0,-1.0,5.833333333333334,0.16666666666666652,2.680054463686976,-0.2130040836240188,2.6629861854325028,-0.00040769516132721506
mp-1096967,-126.38339661,-5.26597485875,3.0008000000000004,4.999999633333333,15.5,3.5,-9.5,-5.5,12.0,6.0,7.0,1.0,4.0,-2.0,3.0376796289361314,-0.4542099918143587,1.835682322123218,0.007672139820186441
mp-1202754,-529.83051852,-7.569007407428572,0.0,0.00160123,12.5,3.5,-4.5,-7.5,35.0,5.0,7.0166666666666675,-2.316666666666667,5.383333333333333,-0.8833333333333333,2.761933761836723,-0.6924975748947211,2.543287399349248,0.028400359873463232
mp-30953,-45.10587112,-2.819116945,3.3474000000000004,0.0,19.0,2.0,-11.0,-2.0,8.0,4.0,5.333333333333333,4.333333333333333,3.666666666666667,-0.33333333333333326,3.5716026706045083,0.18306520372994517,3.019292474357888,0.758939184988243
mp-19033,-120.14150758,-7.50884422375,1.6724,0.0,15.0,3.0,-7.0,-7.0,8.0,4.0,7.0,1.0,3.5,-1.5,3.2290089916123295,-0.5509460702007669,1.9605507812139906,0.11237768302977336
mp-971909,-36.10175936,-4.51271992,0.0,1.8e-06,15.5,0.5,-6.5,-1.5,4.0,-2.0,7.0,-1.0,8.0,4.0,3.3228367192521064,0.5814020748255393,2.745882656166806,-4.312457656974189e-06
mp-1184878,-6.0386785,-1.509669625,0.0,6.8e-06,10.0,5.0,-2.0,-5.0,2.0,-1.0,7.0,-1.0,8.0,4.0,4.517456926316619,0.7750730736833809,3.7423838526332385,-0.0
mp-1238814,-21.61572885,-4.32314577,0.0,6.9e-06,9.5,7.5,-6.5,-6.5,2.5,-1.5,4.5,1.5,4.0,-0.0,2.7892720449596546,1.0878429550403452,2.213073176063339,-1.1711649001057727
mp-1078219,-42.77602126,-6.11086018,0.0,2.394457,16.5,0.5,-12.5,-0.5,3.5,0.5,4.5,0.5,5.875,0.875,2.1743218594140497,-0.012534140585950482,2.477925171862233,0.07459697405025723
mp-1208166,-48.4354977,-4.84354977,0.0,0.020382,10.5,1.5,-0.5,-3.5,5.0,-3.0,8.0,-4.0,4.0,-0.0,5.057641211966217,0.5109255170536247,4.05789005111178,-1.2736066866018594
mp-1711,-75.14962479,-5.367830342142858,0.0,5e-08,13.5,4.5,-3.5,-6.5,7.0,1.0,4.666666666666666,-2.6666666666666665,6.708333333333334,-0.9583333333333335,3.171324675254259,-0.5324611242442974,2.971556979635084,-0.0013692190891865241
mp-568002,-36.1033126,-4.512914075,0.0,0.00089305,16.0,6.0,-5.0,-7.0,4.0,2.0,7.0,5.0,4.0,-2.0,3.670537086737945,0.3755370867379453,2.8684399012823354,3.514865620779517e-08
mp-1084828,-38.60268299,-4.82533537375,0.0,0.00101685,12.5,3.5,-3.5,-6.5,4.0,-2.0,7.0,-1.0,8.0,4.0,4.635666592765174,0.8387532068246724,3.7913025489590675,-0.0001366528695219138
mp-981252,-14.59701912,-2.43283652,0.0,3.4e-06,6.5,1.5,1.5,0.5,3.0,-2.0,4.4,-2.4,6.0,4.0,3.3791473450452707,0.29563765495472927,3.2701060264435027,-0.04085498088953421
mp-1181818,-196.20274884,-6.765612028965517,0.7965,10.000002,14.0,4.0,-8.0,-6.0,14.5,6.5,4.101190476190476,0.8511904761904763,3.142857142857143,-0.8571428571428572,3.102493993122739,-0.46301925771245545,2.2094900813275293,0.3416014078720937
mp-21167,-55.18173889,-6.131304321111111,0.0,3.333333333333333e-07,16.0,2.0,-9.0,-3.0,4.5,-1.5,5.5,-1.5,4.75,0.25,2.9934858984652672,0.3885141015347331,2.2803710848555485,-0.05235592071969242
mp-569128,-204.9929061,-6.406028315625,1.4083000000000006,0.0,16.0,1.0,-11.0,0.0,16.0,-8.0,3.5,-1.5,3.8333333333333335,-1.8333333333333335,2.055779162172765,0.3095112065625317,2.6399344652832193,-0.6222232818437365
mp-1186991,-31.30671571,-3.91333946375,1.6825999999999999,6.73e-05,14.5,7.5,-5.5,-6.5,4.0,2.0,5.0,3.0,4.0,-2.0,3.7956702970834284,-0.134862702916571,2.887484118799411,2.8598740529073297e-06
mp-1237266,-14.32458849,-3.5811471225,0.0,7.3e-06,12.5,4.5,-3.5,-7.5,2.0,-0.0,5.0,3.0,7.0,-0.0,3.167447319816449,0.7368964227431123,3.3386380983365056,-0.0
mp-758933,-378.5451222,-7.010094855555555,2.3516000000000004,0.0,16.5,1.5,-12.5,-1.5,27.0,-21.0,4.083333333333333,-1.4166666666666667,2.625,0.375,2.4060524298116284,0.6815960870119923,2.1494692397912685,-0.6738063021321337
mp-979028,-11.19444674,-3.731482246666667,0.0,0.2171058,7.0,2.0,2.0,1.0,1.5,0.5,6.5,2.5,6.0,-2.0,3.7047185932190345,-0.12591298355600133,3.3235125283926252,2.0298389142858753e-06
mp-758523,-11.8320639,-1.4790079875,0.0,1.075e-06,17.0,1.0,-6.0,-0.0,4.0,-0.0,6.0,-0.0,7.0,-0.0,3.4078903627061896,0.004675583922231219,2.938936308948917,-0.0
mp-1185119,-4.21557201,-1.0538930025,0.0,0.0260879,5.5,0.5,3.5,0.5,2.0,-1.0,6.0,-2.0,8.0,4.0,4.985056977023889,0.8241970229761089,4.160866749198668,-0.05310385216359448
mp-1078443,-40.76503268,-4.076503268,0.6339000000000001,3.805e-05,19.5,0.5,-11.5,-0.5,5.0,1.0,3.9166666666666665,0.4166666666666665,3.0,-0.0,3.688153040480465,-0.13092887094134165,2.8508214125658053,0.029702920520797482
mp-1185840,-15.51578322,-2.58596387,0.0,9.5e-07,10.5,5.5,-2.5,-3.5,3.0,1.0,5.25,2.25,6.75,-2.25,3.0554391042333924,-0.10342489576660752,2.895882487029314,0.006214322134915573
mp-999473,-8.20190393,-4.100951965,0.0,4.6e-06,16.5,0.5,-10.5,-2.5,1.0,-0.0,12.0,-0.0,6.0,-0.0,2.9719698013270595,-0.0,2.1015,-0.0
mp-1848,-66.17926667,-5.514938889166667,0.11470000000000002,0.0,17.0,4.0,-7.0,-4.0,6.0,2.0,6.5,-5.5,4.5,-1.5,3.5777989338473084,-0.9285925826545594,2.652270789870446,-0.0
mp-570054,-45.80804761,-1.9086686504166668,2.3693,1.2875e-06,19.5,2.5,-9.5,-2.5,12.0,4.0,9.0,3.0,4.5,-1.5,4.221893660086025,-0.01810633991397559,2.9853563968773997,7.822547989366768e-07
mp-1039368,-10.3888868,-1.7314811333333333,0.0,0.11871480000000001,5.5,0.5,1.5,0.5,3.0,0.0,6.0,0.0,6.0,0.0,3.537822,0.0,3.3585814223995474,-2.220446049250313e-16
mp-714969,-86.1789596,-7.181579966666667,0.5332000000000003,0.0,14.5,3.5,-7.5,-6.5,6.0,2.0,7.5,1.5,4.5,-1.5,2.904898171250638,-0.10371448940229189,2.0565589548356575,2.0518432382043983e-06
mp-21289,-12.46954413,-3.1173860325,0.0,1.5e-05,12.0,4.0,-4.0,-4.0,2.0,1.0,7.0,1.0,8.0,-4.0,2.5802918997634667,-0.4427081002365334,2.1375837995269333,-0.0
mp-600029,-569.08385627,-7.903942448194444,5.4247000000000005,5.1374999999999995e-06,17.5,0.5,-12.5,-1.5,36.0,12.0,5.0,1.0,3.0,-1.0,2.8718766682586336,-0.24681568072032833,1.6088147407888664,0.00022475372984920305
mp-979465,-17.36265955,-2.17033244375,0.0,1.065e-05,13.0,4.0,-2.0,-5.0,4.0,2.0,7.0,1.0,8.0,-4.0,3.7775480310324987,-0.7050959835552157,3.133246642267812,3.9620124370198795e-06
mp-1187953,-9.78541935,-2.4463548375,0.0,0.0004976,14.5,5.5,-2.5,-5.5,2.0,-1.0,7.0,-1.0,8.0,4.0,3.994788838540467,0.6854051614595331,3.309390295888001,-6.618807067093613e-06
mp-1213259,-368.53174524,-7.087148946923078,0.0,22.401007975,15.0,4.0,-6.0,-3.0,26.0,-6.0,5.675,-0.07500000000000018,6.3875,1.0125000000000002,3.113422392290206,0.3949518291751999,2.691399900591329,-0.03069512212608161
mp-10051,-7.58963494,-3.79481747,0.0,1e-07,20.0,1.0,-11.0,-0.0,1.0,-0.0,12.0,-0.0,6.0,-0.0,4.085662978283856,-0.0,2.88899999945625,-0.0
mp-1185499,-13.89627626,-3.474069065,0.0,0.0001318,12.5,3.5,-1.5,-4.5,2.0,1.0,8.666666666666666,-3.3333333333333335,6.333333333333334,-1.6666666666666665,3.976394721133815,-0.9559579203548285,3.0983140006491556,0.07787719987016928
mp-1189870,-44.2910859,-2.76819286875,0.0,1.4e-06,11.5,5.5,-3.5,-5.5,8.0,-2.0,4.066666666666666,-0.7333333333333332,6.4,1.6,3.3655920979815486,-0.08502961154847077,3.037643534506997,0.009816023723658196
mp-1214748,-933.62923859,-8.335975344553571,2.861,0.000143675,16.5,0.5,-12.5,-0.5,56.0,-8.0,2.666666666666667,1.1666666666666667,2.25,-0.25,2.3226726324668125,0.8945928486530152,2.2806029192458532,-0.10060672729870968
mp-645418,-30.44670802,-3.8058385025,0.0,0.01155365,16.0,4.0,-9.0,-5.0,4.0,2.0,1.0,-0.0,2.666666666666667,0.6666666666666667,1.778569959905028,-0.40904975447390635,1.8296235698790642,0.5279176595393227
mp-507,-36.96898828,-6.161498046666666,0.0,5e-08,15.5,1.5,-8.5,-2.5,3.0,-1.0,6.5,-0.5,3.75,-0.75,2.8832402976940683,0.4037086268730685,2.2761291494592877,-0.07931139739423743
mp-983585,-12.34394246,-3.085985615,0.0,6.6e-06,16.0,0.0,-9.0,-0.0,2.0,0.0,7.0,0.0,8.0,-0.0,3.4125585223487347,-0.0,2.827056044697469,0.0
mp-1184934,-24.93408713,-3.11676089125,0.0,0.0039881,17.5,0.5,-9.5,1.5,4.0,2.0,7.0,1.0,8.0,-4.0,3.689041010592703,-0.668687979390876,3.0445536023111863,4.317102731521416e-06
mp-21152,-28.02722025,-9.34240675,0.0,13.4006507,7.5,2.5,2.5,1.5,1.5,0.5,9.0,-3.0,6.0,-2.0,4.430081884703058,-0.7600818852969418,3.178313231002428,1.6990624462920323e-09
mp-24724,-13.46115558,-4.48705186,0.0,8.61e-05,5.5,3.5,1.5,1.5,1.5,-0.5,9.0,3.0,6.0,2.0,3.1662410837778996,0.5432410862171757,2.271584631744706,-7.55293605436691e-10
mp-570291,-15.77683196,-3.94420799,0.0,6.57e-05,13.0,4.0,-3.0,-6.0,2.0,1.0,7.0,1.0,8.0,-4.0,3.6455265312238723,-0.6254734687761279,3.020053062447744,-0.0
mp-568171,-24.34133696,-4.056889493333333,0.0,0.00017785,12.5,3.5,-3.5,-6.5,3.0,-1.0,5.0,-1.0,9.0,3.0,3.147365464526618,0.31794844905727615,3.317785517595989,-1.2080634048672323e-08
mp-849098,-36.40458821,-6.067431368333334,0.0,0.0013114,14.0,5.0,-7.0,-6.0,3.0,1.0,1.5,-0.5,3.0,1.0,2.7521361623565124,-0.613863837643488,2.9544026634208795,0.9548727852599126
mp-754806,-52.40365238,-4.7639683981818175,0.0,8.0,16.0,2.0,-10.0,-4.0,5.5,0.5,8.633333333333333,-0.9666666666666663,4.433333333333334,-0.7666666666666668,2.7655846443584013,-0.08890223454610036,1.9598499549879582,0.016967552601496183
mp-1183272,-19.60796471,-2.45099558875,0.0,6.49e-05,18.5,2.5,-9.5,-3.5,4.0,-2.0,6.0,-0.0,8.0,4.0,3.5339789762198945,0.6855144331467538,3.0118676854836286,-3.537950864718198e-06
mp-21156,-16.90661422,-4.226653555,0.0,2e-07,14.5,5.5,-2.5,-5.5,2.0,1.0,7.0,1.0,8.0,-4.0,4.105591808753647,-0.7044081912463531,3.4011836175072934,-0.0
mp-1245026,-791.27846677,-7.757632027156863,1.9065000000000003,0.0,17.5,0.5,-12.5,-1.5,51.0,17.0,4.264705882352941,1.0,2.9779411764705883,-0.9632352941176472,2.705813843640797,-0.14578799498318418,1.6585804188691928,0.024839160527518
mp-1063678,-12.596193,-3.14904825,0.0,0.0004591,10.5,8.5,-6.5,-6.5,2.0,-1.0,6.0,2.0,2.5,0.5,1.816569301953657,0.4787886980463426,1.3286690979277553,-0.08459267641604473
mp-567122,-216.44821464,-1.932573345,0.0,2e-07,13.0,4.0,-2.0,-5.0,56.0,34.0,6.254545454545454,-0.6545454545454548,8.195959595959597,-4.44040404040404,3.970465657897662,-1.0598124963621767,3.267258034360509,0.07688449143076848
mp-1247858,-7.29929825,-0.6082748541666666,0.06519999999999992,3.279850325,18.5,2.5,-8.5,-2.5,6.0,-2.0,6.5,5.5,3.375,1.125,9.413923892061856,4.506616357938144,8.142472529867455,-0.02547223828084455
mp-1186614,-9.43945348,-4.71972674,0.0,0.0252572,9.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,3.492597558103281,0.0,3.4768192529462727,-0.0
mp-1183784,-20.52511137,-5.1312778425,0.0,0.2832319,14.5,5.5,-5.5,-8.5,2.0,-1.0,7.0,-1.0,8.0,4.0,4.135374847211618,0.7095181527883818,3.425856694423236,-2.220446049250313e-16
mp-981211,-18.18183243,-2.27272905375,0.0,4.95e-06,17.0,1.0,-8.0,-0.0,4.0,2.0,7.0,1.0,8.0,-4.0,3.886534476960559,-0.7021602116413612,3.2101337589870673,3.225128532235999e-06
mp-581212,-610.05906232,-4.236521266111111,0.34750000000000014,0.0,17.0,2.0,-10.0,-3.0,72.0,-24.0,6.3125,2.1041666666666665,4.333333333333333,1.4166666666666667,3.194165786743093,0.539262533991649,2.2904000061561565,-0.014805696325367768
mp-2233,-35.71004142,-5.9516735700000005,0.0,4.85e-06,13.0,3.0,-1.0,-5.0,3.0,-1.0,2.5,-0.5,6.0,2.0,3.1492498170276177,-0.22924981550873413,3.2005149806189728,-6.225284732153114e-10
mp-30704,-120.53920672,-7.53370042,0.0,5e-08,13.5,3.5,-4.5,-4.5,8.0,-2.0,3.866666666666667,-0.5333333333333334,6.4,1.6,3.03148006629031,0.16665963916792714,2.6712853582824074,-0.05282884441093727
mp-265,-41.18339822,-10.295849555,0.0,0.0,13.0,2.0,-1.0,-2.0,2.0,1.0,7.0,1.0,8.0,-4.0,3.316908475845462,-0.5690915241545382,2.7478169516909237,-0.0
mp-1094282,-8.77162548,-1.46193758,0.0,0.05459625,6.0,1.0,2.0,1.0,3.0,-1.0,9.75,-0.75,4.0,-1.0,3.760867097041733,-2.467138148665171e-06,4.621044805581055,-0.8601649649884449
mp-1201296,-236.46548891,-6.568485803055555,0.0,3.99e-05,11.5,2.5,-0.5,-3.5,18.0,-2.0,3.1,-2.1,5.775,-0.02499999999999991,3.481952475645452,-0.3213609528430843,3.1780764144988938,-0.0027699949359663023
mp-999027,-28.06684888,-7.01671222,0.0,1.9214321,12.0,4.0,-5.0,-5.0,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,3.681445810861338,0.8850497820413858,2.868496690683293,-0.07210066186334108
mp-1206573,-25.51448215,-2.5514482149999997,0.0,0.33966645,13.0,8.0,-3.0,-6.0,5.0,-1.0,2.5,-1.5,7.5,1.5,3.8558428918245897,-0.6797303435088984,4.293895981638325,-0.004070418389095831
mp-24084,-4.88001039,-2.440005195,3.4696,1e-07,3.5,1.5,1.5,1.5,1.0,-0.0,12.0,-0.0,6.0,-0.0,4.033337077137138,-0.0,2.851999998203787,-0.0
mp-1094332,-18.73813153,-1.5615109608333333,0.0,0.06741609999999999,6.0,1.0,2.0,1.0,6.0,0.0,6.666666666666667,0.0,5.333333333333333,0.0,3.7587000471567933,7.531872709964915e-07,3.7587021182311937,1.2710967567386433e-07
mp-978270,-54.24498593,-6.78062324125,0.0,0.45435535,7.0,2.0,1.0,-0.0,4.0,2.0,7.0,1.0,8.0,-4.0,3.8119318770421797,-0.6694737307117549,3.151071151698984,4.203516058121082e-06
mp-1186266,-37.56099162,-4.6951239525,0.0,0.46192425,9.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,8.0,-0.0,4.159907033782692,-0.0,3.428180261341992,0.0
mp-1222005,-31.35499492,-7.83874873,0.0,0.940574,14.5,3.5,-6.5,-3.5,2.0,-1.0,8.0,-2.0,5.0,1.0,2.4910015865125965,8.616026625496431e-08,2.788933724243492,-0.29793222389116214
mp-2249,-6.53830951,-3.269154755,0.0,1.9e-06,12.5,3.5,-2.5,-5.5,1.0,0.0,6.0,0.0,8.0,0.0,3.546,0.0,3.070926081819619,0.0
mp-11475,-5.7345471,-2.86727355,0.0,1e-07,13.5,4.5,-1.5,-4.5,1.0,-0.0,6.0,-0.0,8.0,-0.0,3.632,-0.0,3.145404266545081,-0.0
mp-1038829,-2.64654747,-1.323273735,0.0,8.1e-06,11.0,6.0,-3.0,-4.0,1.0,-0.0,6.0,-0.0,6.0,-0.0,2.981301767599181,2.220446049250313e-16,2.9813018869566537,-0.0
mp-1186700,-33.00062905,-4.12507863125,0.0,0.00957135,15.0,6.0,-5.0,-8.0,4.0,-2.0,7.0,-1.0,8.0,4.0,4.270405482947034,0.7545374779935226,3.546032064544927,-6.116371615849658e-07
mp-20284,-48.60871178,-4.050725981666667,0.0,2.5e-08,17.0,2.0,-10.0,-5.0,6.0,2.0,9.5,-2.5,4.5,-1.5,3.3057171028862182,-0.4624549340568933,2.1774220312038794,0.0
mp-999503,-38.83285255,-9.7082131375,0.0,9e-07,14.0,3.0,-7.0,-6.0,2.0,-0.0,6.0,-0.0,3.0,-0.0,2.964999720948553,-0.0,1.8786337609125447,-0.0
mp-1009651,-3.06001316,-1.0200043866666666,0.0,0.0204154,12.0,6.0,-2.0,-4.0,1.5,0.5,2.5,0.5,4.5,-1.5,3.59448180946655,-0.40501919053345037,3.1708364694996005,0.00023682664790913854
mp-865171,-8.45104501,-1.05638062625,0.0,2.095e-05,13.5,4.5,-1.5,-4.5,4.0,2.0,7.0,1.0,8.0,-4.0,3.8992164260987217,-0.6968558347976381,3.2136771242927873,1.6831524560778632e-06
mp-1415,-9.54626754,-4.77313377,2.0869,0.0,13.0,7.0,-5.0,-7.0,1.0,-0.0,12.0,-0.0,6.0,-0.0,4.18607214,-0.0,2.959999997417723,-0.0
mp-861626,-78.1121525,-9.7640190625,0.0,6.8e-06,13.0,1.0,-3.0,-1.0,4.0,-2.0,7.0,-1.0,8.0,4.0,3.2410969242750705,0.5932233672222729,2.7154693085120254,-3.6451889011690497e-06
mp-1074799,-63.30877088,-2.8776714036363633,0.0,0.00106645,11.0,6.0,-5.0,-6.0,11.0,-3.0,3.0089285714285716,-1.6339285714285716,3.491071428571429,0.6339285714285714,2.953651304824427,-0.26913046510420124,2.9847093318864655,-0.05761031690133067
mp-11413,-28.04876487,-4.674794145,0.0,2.4e-06,12.0,5.0,-4.0,-5.0,3.0,1.0,3.0,-0.0,5.5,-0.5,3.1350559882416738,-0.43884331713281033,2.8353156892973574,0.06571994760434907
mp-530050,-709.22467414,-6.628267982616823,0.7730999999999999,214.0009757,15.0,3.0,-9.0,-5.0,53.5,10.5,7.272165697674419,-1.053415697674419,4.393531976744185,-0.8622819767441858,2.8149631965667274,-0.2233601781867618,1.90606741412225,0.013305883614820768
mp-1104652,-77.06164014,-5.504402867142857,0.0,1.8e-06,11.0,2.0,-1.0,-4.0,7.0,-3.0,7.1,-2.0999999999999996,4.4,1.6,4.505667334092866,0.5397881456974893,3.2102727170434617,-0.03859837546559164
mp-1244969,-308.18420456,-3.0818420456,0.1129,0.040132127999999996,17.5,1.5,-10.5,-2.5,50.0,-0.0,1.7,-0.0,2.56,0.10000000000000009,2.848300264152793,0.05816956623705338,2.547704739561909,0.020185547569768092
mp-1185312,-14.30192256,-3.57548064,0.0,6.3e-06,9.0,6.0,-3.0,-4.0,2.0,1.0,7.0,1.0,8.0,-4.0,3.0951459089882274,-0.5310490910117724,2.5641019462008607,5.128224405348547e-06
mp-1077032,-18.6285886,-3.104764766666667,0.0,0.00460905,12.5,3.5,-2.5,-5.5,3.0,1.0,3.5,-0.5,9.0,-3.0,3.2754588444095156,-0.6459150367589328,3.1933325611998424,1.4336724651897725e-07
mp-569281,-137.08454926,-6.854227462999999,0.0,0.0,12.0,3.0,-4.0,-7.0,10.0,6.0,5.75,-1.25,10.25,-5.75,2.667266678342063,-0.9790850023382298,2.731147478879456,0.019769485164820688
mp-1187126,-13.378566,-1.67232075,0.0,0.0666138,5.0,2.0,2.0,1.0,4.0,2.0,7.0,1.0,8.0,-4.0,4.625297897792634,-0.8313621208807576,3.8311806996707056,5.813384903685659e-06
mp-571266,-25.96415149,-3.24551893625,4.2434,0.0,18.5,1.5,-11.5,-2.5,4.0,2.0,3.3333333333333335,2.3333333333333335,3.0,-0.0,3.282780748511416,0.1633066708623636,2.851456813632592,0.7180680328859654
mp-1213936,-107.59037373,-5.3795186865,0.0,1.6569852,14.0,5.0,-3.0,-6.0,10.0,2.0,3.291666666666667,-0.9583333333333333,6.875,-1.375,3.419645940147367,-0.4691135300559448,3.235434747627606,0.014508484759250262
mp-973554,-5.80460495,-1.4511512375,0.0,0.6063396,7.0,2.0,3.0,-0.0,2.0,-1.0,6.0,-2.0,8.0,4.0,5.049580236375711,0.8167637636242895,4.232823306501034,-0.08469168332801891
mp-1185085,-16.31107606,-4.077769015,0.0,0.0009583,12.5,3.5,-2.5,-5.5,2.0,-1.0,6.0,-2.0,8.0,4.0,4.21154929967409,0.7070927003259124,3.504464846422266,-0.026459733978106303
mp-1181521,-11.32072384,-2.83018096,0.0,0.02380955,12.5,5.5,-2.5,-7.5,2.0,-0.0,2.0,-0.0,6.0,-0.0,3.2659747925044025,-0.7786242074955974,3.733013851964969,-0.0
mp-728,-10.13360886,-3.3778696200000002,0.0,0.0,9.0,6.0,-2.0,-3.0,1.5,-0.5,2.5,-0.5,9.0,3.0,2.5807864044788023,0.14321359552119795,2.7922759911255097,-0.0
mp-974336,-30.1888043,-7.547201075,0.0,0.01592855,13.5,4.5,-5.5,-8.5,2.0,-0.0,6.0,-0.0,5.0,-0.0,3.298240026934634,1.7384667834186018e-06,2.2681563264431333,-0.0
mp-1185079,-5.47621754,-1.369054385,0.0,0.0017098,7.0,2.0,3.0,-0.0,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,5.146088252174421,1.2371683083495257,4.009712498446435,-0.10078734268658507
